,t2_towerKills,t1_towerKills,firstInhibitor,t2_inhibitorKills,t1_inhibitorKills,firstTower,firstBaron,t2_dragonKills,t1_dragonKills,t1_baronKills,t2_baronKills,firstDragon
4725,7,1,2,1,0,2,2,3,0,0,1,2
4726,0,9,1,0,3,1,1,0,2,1,0,1
4727,3,1,0,0,0,2,0,2,0,0,0,2
4728,1,9,1,0,1,2,0,1,2,0,0,2
4729,1,9,1,0,2,1,0,1,2,0,0,1
4730,10,5,2,3,0,1,2,2,2,0,1,1
4731,7,0,2,1,0,2,0,1,0,0,0,2
4732,0,9,1,0,1,1,0,0,2,0,0,1
4733,5,10,1,0,1,1,0,2,2,0,0,2
4734,0,9,1,0,2,1,0,0,3,0,0,1
4735,6,8,1,0,1,2,1,1,2,2,0,1
4736,7,1,2,1,0,2,0,1,0,0,0,2
4737,10,6,2,3,2,1,2,3,2,1,3,2
4738,9,2,2,2,0,2,1,2,1,1,0,2
4739,7,0,2,1,0,2,0,1,1,0,0,1
4740,3,10,1,0,4,2,1,2,2,2,0,1
4741,0,6,1,0,1,1,0,0,1,0,0,1
4742,10,2,2,2,0,2,2,1,1,0,1,2
4743,3,1,0,0,0,2,0,1,0,0,0,2
4744,7,1,0,0,0,2,0,2,0,0,0,2
4745,2,11,1,0,3,1,2,2,2,0,1,2
4746,7,5,2,1,0,2,2,2,2,0,1,2
4747,11,6,2,6,0,1,1,2,3,1,2,1
4748,2,9,1,0,2,1,2,2,2,1,1,2
4749,10,0,2,2,0,2,0,2,0,0,0,2
4750,4,2,0,0,0,2,2,3,0,0,1,2
4751,5,10,1,0,4,2,1,1,2,1,0,2
4752,2,6,1,0,1,1,0,0,3,0,0,1
4753,10,0,2,2,0,2,0,3,0,0,0,2
4754,6,9,1,0,3,2,1,2,2,2,0,2
4755,6,1,2,1,0,2,0,1,0,0,0,2
4756,0,11,1,0,3,1,0,0,1,0,0,1
4757,10,4,2,2,0,2,2,2,1,0,1,2
4758,10,0,2,2,0,2,2,4,0,0,1,2
4759,3,10,1,0,2,1,1,0,5,1,0,1
4760,3,6,0,0,0,2,0,0,4,0,0,1
4761,1,11,1,0,4,2,0,0,2,0,0,1
4762,0,0,0,0,0,0,0,0,0,0,0,0
4763,3,10,1,0,2,2,0,2,1,0,0,2
4764,0,11,1,0,3,1,0,0,3,0,0,1
4765,2,11,1,0,4,1,1,2,2,2,0,2
4766,0,3,0,0,0,1,0,0,1,0,0,1
4767,8,7,2,2,1,1,2,1,3,0,2,2
4768,0,6,1,0,1,1,0,1,1,0,0,1
4769,8,3,2,2,0,1,2,4,0,0,2,2
4770,9,7,2,1,0,2,1,1,4,1,1,1
4771,10,6,2,2,0,1,1,3,1,1,0,2
4772,6,9,1,1,2,1,1,2,1,1,0,1
4773,1,10,1,0,2,1,0,0,2,0,0,1
4774,11,2,2,4,0,2,2,2,1,0,1,2
4775,0,10,1,0,1,1,0,0,3,0,0,1
4776,8,4,2,1,0,1,0,1,0,0,0,2
4777,8,8,2,2,1,2,1,1,3,2,0,1
4778,9,1,2,2,0,2,0,2,1,0,0,2
4779,9,6,2,2,0,2,2,0,2,0,1,1
4780,3,11,1,0,3,2,0,0,3,0,0,1
4781,10,1,2,2,0,1,2,3,0,0,1,2
4782,11,0,2,2,0,2,2,3,0,0,1,2
4783,2,9,1,0,1,1,1,0,3,1,0,1
4784,2,11,1,0,4,2,1,0,2,1,0,1
4785,0,9,1,0,1,1,0,0,2,0,0,1
4786,0,11,1,0,3,1,0,0,1,0,0,1
4787,0,5,0,0,0,1,0,0,2,0,0,1
4788,2,9,1,0,2,1,0,1,1,0,0,2
4789,11,1,2,3,0,2,2,3,0,0,1,2
4790,11,4,2,3,0,2,2,3,1,0,1,1
4791,9,8,2,1,1,2,2,2,2,1,1,2
4792,1,6,0,0,0,1,0,0,2,0,0,1
4793,4,0,0,0,0,2,0,1,0,0,0,2
4794,6,10,1,0,2,2,1,1,3,2,0,1
4795,8,7,1,2,2,2,1,2,1,1,1,2
4796,7,7,1,1,2,2,2,2,1,0,1,2
4797,9,5,2,2,1,2,1,4,1,1,2,2
4798,9,4,2,2,0,2,0,4,0,0,0,2
4799,8,1,2,1,0,2,0,2,0,0,0,2
4800,2,7,1,0,1,1,0,2,1,0,0,2
4801,10,5,2,1,0,2,0,2,1,0,0,1
4802,10,5,2,6,1,2,1,2,1,2,1,2
4803,7,1,2,1,0,2,0,2,0,0,0,2
4804,1,11,1,0,3,1,0,0,3,0,0,1
4805,3,0,0,0,0,2,0,1,1,0,0,1
4806,1,9,1,0,1,1,0,0,2,0,0,1
4807,11,2,2,3,0,2,2,2,1,0,1,2
4808,0,3,0,0,0,1,0,0,1,0,0,1
4809,0,6,1,0,1,1,0,0,2,0,0,1
4810,1,11,1,0,2,1,1,1,1,1,0,2
4811,3,8,1,0,1,2,0,0,4,0,0,1
4812,11,0,2,3,0,2,2,3,0,0,1,2
4813,11,0,2,4,0,2,2,3,0,0,2,2
4814,8,2,2,1,0,2,2,0,3,0,1,1
4815,8,1,2,1,0,2,2,3,0,0,1,2
4816,0,10,1,0,2,1,0,0,4,0,0,1
4817,7,10,1,1,4,2,1,1,4,2,2,1
4818,3,0,0,0,0,2,0,1,1,0,0,1
4819,0,9,1,0,3,1,1,0,2,1,0,1
4820,6,2,2,1,0,2,0,2,0,0,0,2
4821,8,1,2,1,0,1,0,2,0,0,0,2
4822,2,10,1,0,3,1,1,2,2,1,0,2
4823,1,7,1,0,1,2,2,2,1,0,1,2
4824,1,9,1,0,2,1,1,0,4,1,0,1
4825,11,1,2,3,0,2,2,2,0,0,1,2
4826,6,1,2,1,0,2,2,1,0,0,1,2
4827,11,1,2,1,0,2,2,3,0,0,1,2
4828,5,9,1,0,1,1,2,2,2,1,1,2
4829,11,2,2,5,0,1,2,3,2,0,2,2
4830,3,8,1,0,1,1,0,0,5,0,0,1
4831,6,7,2,1,1,1,1,0,4,3,0,1
4832,0,9,1,0,2,1,0,1,1,0,0,2
4833,10,2,2,2,0,2,2,3,0,0,1,2
4834,11,8,1,4,4,1,2,1,3,1,1,1
4835,9,8,1,2,1,2,1,2,1,1,1,2
4836,0,3,0,0,0,1,0,2,0,0,0,2
4837,0,0,0,0,0,0,0,0,0,0,0,0
4838,2,11,1,0,3,1,1,1,1,1,0,1
4839,0,8,1,0,2,1,0,1,1,0,0,2
4840,9,1,0,0,0,2,0,1,1,0,0,1
4841,3,10,1,0,2,1,1,0,3,1,0,1
4842,7,5,2,1,0,1,2,3,2,0,1,2
4843,5,8,1,0,1,2,2,1,3,1,1,1
4844,11,2,2,3,0,2,2,2,1,0,1,1
4845,1,9,1,0,1,1,0,2,1,0,0,2
4846,4,8,1,0,1,2,0,2,0,0,0,2
4847,0,8,1,0,1,1,0,1,1,0,0,2
4848,11,1,2,3,0,2,2,3,0,0,1,2
4849,7,5,0,0,0,2,0,2,0,0,0,2
4850,6,6,1,1,1,1,2,0,3,0,1,1
4851,1,9,1,0,2,1,1,0,2,1,0,1
4852,8,4,2,1,0,1,2,2,2,0,1,1
4853,0,9,1,0,2,1,0,0,0,0,0,0
4854,6,0,0,0,0,2,0,2,0,0,0,2
4855,10,2,2,3,0,2,2,4,0,0,1,2
4856,8,10,2,4,2,1,2,2,4,0,2,1
4857,5,7,1,0,1,2,0,2,1,0,0,2
4858,10,6,2,2,0,2,2,3,2,0,2,1
4859,3,11,1,0,4,1,0,1,3,0,0,2
4860,6,1,0,0,0,1,0,2,0,0,0,2
4861,7,4,2,1,0,2,2,2,1,0,1,2
4862,8,9,2,2,1,2,1,2,1,1,0,1
4863,1,10,1,0,2,1,1,1,2,1,0,2
4864,0,10,1,0,2,1,1,0,2,1,0,1
4865,10,8,1,4,2,2,2,4,1,2,1,2
4866,5,11,1,0,3,1,1,2,2,2,0,2
4867,3,10,1,0,2,1,1,0,3,1,0,1
4868,2,11,1,0,2,1,0,0,2,0,0,1
4869,8,2,2,2,0,2,0,0,4,0,0,1
4870,11,0,2,3,0,2,0,3,0,0,0,2
4871,8,7,2,1,1,2,1,4,0,2,0,2
4872,7,1,2,2,0,2,0,1,1,0,0,1
4873,11,1,2,4,0,2,0,3,0,0,0,2
4874,1,11,1,0,4,1,1,3,1,2,0,1
4875,0,11,1,0,3,1,0,0,1,0,0,1
4876,2,9,1,0,2,1,0,1,2,0,0,1
4877,2,8,1,0,2,2,0,1,1,0,0,2
4878,8,4,2,2,0,2,0,2,0,0,0,2
4879,11,4,2,5,0,2,2,2,2,1,1,1
4880,0,11,1,0,2,1,0,0,2,0,0,1
4881,11,2,2,4,0,1,2,3,1,0,1,1
4882,1,9,1,0,2,1,1,0,2,1,0,1
4883,0,10,1,0,2,1,1,0,2,1,0,1
4884,0,11,1,0,3,1,1,0,3,2,0,1
4885,9,2,2,3,0,2,2,4,0,0,1,2
4886,10,0,2,2,0,2,2,2,1,0,1,1
4887,8,6,2,2,1,2,2,2,1,0,1,1
4888,7,2,0,0,0,2,0,1,1,0,0,1
4889,10,3,2,1,0,2,2,1,2,0,1,2
4890,3,11,1,0,4,1,1,1,2,1,0,2
4891,3,11,1,0,3,1,0,0,3,0,0,1
4892,8,6,1,1,1,1,2,1,2,0,1,1
4893,8,3,2,1,0,1,0,2,0,0,0,2
4894,0,10,1,0,2,1,0,0,2,0,0,1
4895,0,0,0,0,0,0,0,0,0,0,0,0
4896,10,6,1,1,1,2,2,1,3,0,2,1
4897,0,0,0,0,0,0,0,0,0,0,0,0
4898,2,10,1,0,3,1,1,0,3,1,0,1
4899,3,5,1,0,1,2,0,0,3,0,0,1
4900,2,10,1,0,4,1,1,1,3,1,0,1
4901,11,0,2,3,0,2,2,3,0,0,1,2
4902,2,8,1,0,1,1,1,0,3,1,0,1
4903,9,0,2,2,0,2,0,1,0,0,0,2
4904,10,1,2,3,0,2,2,2,0,0,1,2
4905,9,6,2,4,1,2,1,4,1,3,0,1
4906,6,0,2,1,0,2,0,1,0,0,0,2
4907,0,0,0,0,0,0,0,0,0,0,0,0
4908,2,6,1,0,1,1,0,0,5,0,0,1
4909,6,8,1,0,1,2,1,1,1,1,0,2
4910,4,9,1,0,2,2,1,2,2,1,1,1
4911,7,0,2,2,0,2,0,2,0,0,0,2
4912,6,7,2,1,1,2,2,3,1,1,1,2
4913,1,11,1,0,3,1,1,0,4,1,0,1
4914,8,10,2,2,2,1,2,0,3,0,1,1
4915,0,4,0,0,0,1,0,0,2,0,0,1
4916,9,8,2,2,1,2,2,6,0,1,1,2
4917,4,7,1,0,1,2,2,2,2,1,1,2
4918,7,4,2,1,0,2,1,0,3,1,0,1
4919,4,9,1,0,3,1,1,4,1,1,0,2
4920,3,11,1,0,5,1,2,1,2,1,1,1
4921,9,2,2,2,0,2,0,2,1,0,0,1
4922,9,6,2,2,1,2,2,1,2,0,1,1
4923,1,7,1,0,1,1,1,1,2,1,0,1
4924,9,5,2,3,1,2,1,3,2,2,1,1
4925,11,0,2,3,0,2,0,1,0,0,0,2
4926,0,7,1,0,1,1,0,2,1,0,0,2
4927,7,2,2,1,0,2,2,1,1,0,1,2
4928,11,1,2,1,0,2,0,2,0,0,0,2
4929,2,1,0,0,0,2,0,2,0,0,0,2
4930,5,0,0,0,0,2,0,2,0,0,0,2
4931,0,11,1,0,3,1,0,0,2,0,0,1
4932,9,1,2,2,0,2,0,1,0,0,0,2
4933,10,1,2,2,0,2,2,4,0,0,1,2
4934,8,2,2,1,0,2,1,3,0,1,0,2
4935,10,8,1,2,2,1,2,1,4,0,3,1
4936,3,8,1,0,1,1,1,1,2,1,0,1
4937,1,6,1,0,1,1,0,1,2,0,0,1
4938,11,2,2,1,0,2,2,2,0,0,1,2
4939,9,3,2,1,0,1,2,3,0,0,1,2
4940,7,3,2,1,0,2,0,2,1,0,0,2
4941,1,10,1,0,2,1,1,0,2,1,0,1
4942,5,7,1,0,1,2,1,2,1,1,0,1
4943,9,2,2,2,0,2,2,2,1,0,1,1
4944,11,1,2,3,0,2,0,2,0,0,0,2
4945,2,11,1,0,2,1,1,1,3,1,0,2
4946,0,11,1,0,3,1,1,0,1,1,0,1
4947,2,11,1,0,3,1,0,0,2,0,0,1
4948,7,8,2,1,1,2,1,2,1,1,0,2
4949,3,11,1,0,3,1,1,2,1,1,0,2
4950,8,1,2,1,0,2,0,2,0,0,0,2
4951,6,0,0,0,0,2,0,0,1,0,0,1
4952,3,10,1,0,3,2,1,0,2,1,0,1
4953,10,1,2,2,0,2,2,3,0,0,1,2
4954,0,10,1,0,2,1,1,0,0,1,0,0
4955,7,2,2,1,0,1,0,1,1,0,0,1
4956,5,8,1,0,1,1,0,0,2,0,0,1
4957,0,7,1,0,1,1,0,1,1,0,0,2
4958,9,9,2,3,1,2,2,2,2,0,1,2
4959,0,0,0,0,0,0,0,1,0,0,0,2
4960,1,10,1,0,1,2,0,2,1,0,0,2
4961,10,9,2,1,1,2,2,5,0,0,2,2
4962,2,11,1,0,3,2,1,1,2,1,0,1
4963,4,10,1,0,2,2,2,1,3,1,1,2
4964,11,3,2,2,0,2,2,3,0,0,1,2
4965,0,10,1,0,2,1,0,0,3,0,0,1
4966,2,7,1,0,2,2,1,2,1,1,0,2
4967,10,3,2,2,0,2,2,3,0,0,1,2
4968,2,9,1,0,4,1,1,2,1,1,0,1
4969,2,10,1,0,2,1,1,0,4,2,0,1
4970,6,5,2,1,0,2,1,1,1,1,0,2
4971,2,8,1,0,2,1,0,3,1,0,0,2
4972,2,4,0,0,0,2,0,0,3,0,0,1
4973,1,5,1,0,1,1,0,0,2,0,0,1
4974,8,4,2,1,0,1,2,3,1,0,1,2
4975,1,9,1,0,2,1,0,1,0,0,0,2
4976,9,2,2,2,0,2,2,2,1,0,1,1
4977,0,5,0,0,0,1,0,0,1,0,0,1
4978,0,11,1,0,3,1,0,0,1,0,0,1
4979,1,11,1,0,3,1,1,1,2,1,0,1
4980,10,7,2,3,0,2,2,2,3,0,2,1
4981,3,10,1,0,2,1,1,0,3,1,0,1
4982,4,11,1,0,4,2,0,2,1,0,0,2
4983,0,0,0,0,0,0,0,0,0,0,0,0
4984,3,6,1,0,1,2,1,1,2,1,0,1
4985,9,3,2,2,0,1,1,5,0,1,0,2
4986,11,0,2,4,0,2,2,3,1,0,1,1
4987,11,1,2,2,0,2,2,2,1,0,1,1
4988,9,5,2,1,0,2,2,3,0,1,1,2
4989,1,11,1,0,3,1,1,0,3,2,0,1
4990,4,0,0,0,0,2,0,1,1,0,0,1
4991,11,1,2,4,0,2,0,2,1,0,0,1
4992,1,10,1,0,2,1,1,0,2,1,0,1
4993,0,10,1,0,2,1,0,0,2,0,0,1
4994,6,10,1,0,4,1,2,4,1,1,2,2
4995,9,3,2,1,0,1,2,2,2,0,1,1
4996,11,0,2,3,0,2,0,0,0,0,0,0
4997,10,3,2,3,0,1,2,1,0,0,1,2
4998,7,6,1,1,2,2,2,5,0,0,1,2
4999,10,0,2,2,0,2,0,1,0,0,0,2
5000,4,10,1,0,2,1,1,0,3,1,0,1
5001,7,7,1,0,2,2,1,2,1,1,0,2
5002,0,0,0,0,0,0,0,0,0,0,0,0
5003,9,9,1,3,2,1,2,1,4,1,2,1
5004,2,10,1,0,3,1,1,0,4,2,0,1
5005,3,7,1,0,1,2,0,0,3,0,0,1
5006,10,4,2,2,0,2,0,2,1,0,0,1
5007,0,11,1,0,2,1,0,0,3,0,0,1
5008,4,10,1,0,2,2,1,3,1,1,1,2
5009,10,9,2,1,1,1,1,2,3,1,0,1
5010,2,11,1,0,4,1,0,0,4,0,0,1
5011,2,8,1,0,1,2,1,0,3,1,0,1
5012,0,10,1,0,2,1,1,1,1,1,0,1
5013,2,9,1,0,2,1,1,1,2,1,0,1
5014,5,8,1,0,1,2,1,3,1,1,0,2
5015,0,9,1,0,1,1,0,1,1,0,0,2
5016,3,7,1,0,1,1,1,1,3,1,0,1
5017,10,4,2,2,0,2,2,4,0,0,1,2
5018,4,2,0,0,0,2,2,2,1,0,1,2
5019,3,9,1,0,2,2,0,1,1,0,0,2
5020,1,7,1,0,1,1,0,0,1,0,0,1
5021,4,9,1,0,1,2,1,2,1,1,0,2
5022,0,11,1,0,3,1,1,0,1,1,0,1
5023,9,3,2,1,0,1,2,3,0,0,1,2
5024,4,11,1,0,2,2,1,3,0,1,0,2
5025,11,2,2,3,0,2,0,1,1,0,0,1
5026,8,1,2,1,0,2,0,2,0,0,0,2
5027,0,0,0,0,0,0,0,0,0,0,0,0
5028,9,1,2,2,0,2,0,2,0,0,0,2
5029,3,0,0,0,0,2,0,0,1,0,0,1
5030,11,5,2,5,0,1,2,3,1,0,2,2
5031,10,4,2,2,0,1,2,2,0,0,1,2
5032,2,10,1,0,2,1,1,0,4,1,0,1
5033,1,8,1,0,1,1,1,0,2,1,0,1
5034,11,1,2,3,0,2,0,2,1,0,0,2
5035,0,6,1,0,1,1,0,0,2,0,0,1
5036,5,9,1,0,3,2,1,3,1,1,0,2
5037,2,10,1,0,2,1,2,1,2,0,1,2
5038,0,8,1,0,2,1,1,0,2,1,0,1
5039,6,10,1,0,2,2,0,1,2,0,0,1
5040,7,11,2,1,4,1,1,1,3,1,0,1
5041,10,5,2,4,1,1,2,4,2,1,2,1
5042,4,9,1,0,3,1,0,3,0,0,0,2
5043,0,8,1,0,1,1,0,0,1,0,0,1
5044,6,4,2,1,0,1,0,2,1,0,0,1
5045,2,8,1,0,1,1,1,0,2,1,0,1
5046,9,3,2,2,0,1,0,2,2,0,0,2
5047,7,0,2,1,0,2,0,1,0,0,0,2
5048,11,0,2,5,0,2,2,2,0,0,1,2
5049,2,11,1,0,2,1,1,0,2,1,0,1
5050,3,10,1,0,3,2,1,2,1,1,0,2
5051,9,1,2,1,0,2,0,2,0,0,0,2
5052,1,9,1,0,2,1,0,0,2,0,0,1
5053,6,3,2,1,0,1,0,1,0,0,0,2
5054,10,5,2,2,0,1,2,1,2,0,1,1
5055,1,10,1,0,2,1,0,0,2,0,0,1
5056,0,11,1,0,3,1,1,0,4,1,0,1
5057,6,7,2,1,1,1,2,2,3,1,1,2
5058,2,10,1,0,2,2,1,0,2,1,0,1
5059,4,11,1,0,5,2,1,0,4,2,0,1
5060,0,9,1,0,2,1,0,0,0,0,0,0
5061,1,11,1,0,2,1,1,0,4,1,0,1
5062,1,10,1,0,2,1,0,0,1,0,0,1
5063,1,11,1,0,3,2,1,0,2,1,0,1
5064,10,0,2,2,0,2,2,3,0,0,1,2
5065,4,11,1,0,3,1,1,1,2,1,0,2
5066,10,6,2,3,1,2,2,2,3,1,1,2
5067,0,3,0,0,0,1,0,0,1,0,0,1
5068,0,10,1,0,2,1,1,0,3,1,0,1
5069,10,2,2,1,0,2,2,2,0,0,2,2
5070,0,10,1,0,2,1,0,0,2,0,0,1
5071,7,5,2,1,0,1,0,3,0,0,0,2
5072,10,7,2,1,1,1,1,3,2,2,0,1
5073,5,10,1,0,3,1,0,1,3,0,0,1
5074,3,11,1,0,2,2,1,0,4,1,0,1
5075,0,0,0,0,0,0,0,0,0,0,0,0
5076,9,5,2,1,0,2,1,2,1,1,1,2
5077,8,2,2,1,0,1,0,2,0,0,0,2
5078,10,4,2,3,0,2,2,3,0,0,2,2
5079,3,9,1,0,2,1,1,1,1,1,0,2
5080,8,4,2,1,0,2,1,2,1,1,0,2
5081,2,5,1,0,1,2,1,0,3,1,0,1
5082,5,9,2,1,1,1,0,2,2,0,0,1
5083,1,10,1,0,2,1,0,0,4,0,0,1
5084,10,5,2,2,0,2,2,4,1,0,3,2
5085,7,0,2,1,0,2,0,1,0,0,0,2
5086,9,6,1,1,1,1,2,5,1,0,1,1
5087,5,3,0,0,0,2,0,2,0,0,0,2
5088,11,3,2,5,0,2,0,2,2,0,0,2
5089,10,2,2,1,0,2,0,3,0,0,0,2
5090,0,5,0,0,0,1,0,0,2,0,0,1
5091,10,4,2,2,0,2,2,3,1,0,2,2
5092,10,0,2,2,0,2,2,3,0,0,1,2
5093,11,2,2,3,0,2,2,3,0,0,1,2
5094,8,10,2,4,2,1,1,3,2,1,1,1
5095,11,3,2,2,0,2,2,3,0,0,1,2
5096,5,9,2,1,1,2,1,5,0,1,1,2
5097,10,9,2,3,1,1,1,3,2,2,0,1
5098,1,11,1,0,2,1,1,0,3,1,0,1
5099,9,3,2,1,0,1,2,1,1,0,1,2
5100,0,4,0,0,0,1,0,0,2,0,0,1
5101,10,3,2,2,0,1,0,1,2,0,0,2
5102,7,7,2,1,1,2,2,2,2,1,1,2
5103,5,11,1,0,4,1,1,2,1,1,0,2
5104,0,7,0,0,0,1,0,0,2,0,0,1
5105,11,3,2,3,0,2,0,1,0,0,0,2
5106,6,10,2,1,3,1,1,1,3,2,0,1
5107,11,4,2,4,0,2,2,2,1,0,1,2
5108,1,11,1,0,3,1,0,3,0,0,0,2
5109,0,8,1,0,1,1,0,0,1,0,0,1
5110,11,2,2,2,0,2,2,3,2,0,1,1
5111,7,4,2,1,0,1,2,3,1,0,1,2
5112,11,4,2,3,0,2,2,2,1,0,1,1
5113,5,8,1,0,1,1,0,2,0,0,0,2
5114,5,8,1,0,1,2,1,1,1,1,0,1
5115,10,9,1,2,2,2,1,2,3,1,0,1
5116,9,2,2,1,0,2,0,3,0,0,0,2
5117,2,9,1,0,1,1,0,1,0,0,0,2
5118,5,8,1,0,2,2,0,1,2,0,0,1
5119,3,9,1,0,1,1,1,2,1,1,0,2
5120,10,6,2,2,0,2,2,1,1,0,1,2
5121,9,5,2,2,0,2,2,3,0,0,1,2
5122,2,11,1,0,3,1,0,2,1,0,0,2
5123,1,11,1,0,3,1,1,1,2,2,0,1
5124,0,5,0,0,0,1,0,0,2,0,0,1
5125,2,9,1,0,2,2,0,0,2,0,0,1
5126,5,6,2,1,1,2,2,1,1,0,1,2
5127,0,4,0,0,0,1,0,0,2,0,0,1
5128,7,4,2,1,0,1,0,3,1,0,0,2
5129,0,5,1,0,1,1,0,0,0,0,0,0
5130,5,0,0,0,0,2,0,1,0,0,0,2
5131,10,2,2,3,0,2,2,2,1,0,1,1
5132,11,1,2,1,0,2,0,3,0,0,0,2
5133,10,2,2,3,0,2,2,3,2,2,2,2
5134,8,3,2,2,0,2,2,1,1,0,2,2
5135,2,10,1,0,2,1,0,0,3,0,0,1
5136,3,11,1,0,2,1,0,0,1,0,0,1
5137,5,11,1,0,3,1,1,3,1,1,0,2
5138,3,0,0,0,0,2,0,1,1,0,0,1
5139,10,4,2,2,0,2,2,3,1,0,1,2
5140,4,9,1,0,2,1,1,2,1,1,0,2
5141,4,9,1,0,2,1,2,0,3,0,1,1
5142,10,6,1,2,1,1,2,3,1,0,2,2
5143,1,6,1,0,1,2,1,1,3,1,0,2
5144,2,9,1,0,1,1,0,0,2,0,0,1
5145,9,10,2,1,2,1,2,4,1,0,2,2
5146,4,11,1,0,4,1,0,0,3,0,0,1
5147,10,2,2,2,0,2,1,3,0,1,0,2
5148,11,1,2,3,0,2,2,1,1,0,1,2
5149,0,11,1,0,3,1,1,0,4,1,0,1
5150,8,1,2,1,0,2,0,1,1,0,0,1
5151,0,9,1,0,2,1,0,0,1,0,0,1
5152,10,2,2,2,0,2,2,2,1,0,1,2
5153,7,11,2,1,4,2,2,3,2,0,2,2
5154,7,5,2,1,1,2,1,4,0,1,0,2
5155,7,0,2,1,0,2,0,2,0,0,0,2
5156,10,2,2,2,0,2,2,3,0,0,1,2
5157,7,0,2,1,0,2,0,1,0,0,0,2
5158,3,8,1,0,1,1,2,0,4,0,1,1
5159,0,7,1,0,1,1,0,0,2,0,0,1
5160,4,10,1,0,2,2,1,2,2,1,0,1
5161,11,0,2,3,0,2,0,1,1,0,0,1
5162,6,10,1,0,2,2,1,2,0,1,0,2
5163,10,8,1,2,2,1,1,2,1,1,1,1
5164,11,0,2,3,0,2,2,1,1,0,1,2
5165,11,0,2,3,0,2,0,1,0,0,0,2
5166,11,5,2,5,0,2,2,3,2,1,2,1
5167,10,4,2,2,0,2,2,1,2,0,1,2
5168,10,5,2,2,0,2,1,1,2,1,0,1
5169,11,0,2,3,0,2,0,1,0,0,0,2
5170,9,0,2,1,0,2,2,2,1,0,1,2
5171,0,7,0,0,0,1,0,0,1,0,0,1
5172,9,4,2,1,0,2,2,3,0,0,1,2
5173,7,5,2,2,0,1,2,4,0,0,1,2
5174,2,11,1,0,4,1,1,2,2,1,0,2
5175,0,0,0,0,0,0,0,0,0,0,0,0
5176,10,6,2,2,0,2,2,3,1,0,2,1
5177,7,0,2,2,0,2,0,2,0,0,0,2
5178,5,3,0,0,0,2,2,1,3,0,1,1
5179,1,11,1,0,3,1,0,1,1,0,0,1
5180,11,3,2,3,0,2,0,3,0,0,0,2
5181,11,2,2,3,0,2,0,2,0,0,0,2
5182,10,0,2,1,0,2,0,2,0,0,0,2
5183,5,9,1,0,2,1,1,1,2,1,0,1
5184,0,0,0,0,0,0,0,0,0,0,0,0
5185,8,4,2,1,1,2,2,2,0,0,1,2
5186,3,9,1,0,2,2,1,0,3,1,0,1
5187,4,2,0,0,0,1,0,3,0,0,0,2
5188,7,6,1,1,2,2,1,2,2,1,1,2
5189,8,8,1,1,1,1,2,2,1,0,2,2
5190,0,4,0,0,0,1,0,0,2,0,0,1
5191,11,0,2,3,0,2,2,2,0,0,1,2
5192,0,2,0,0,0,1,0,0,1,0,0,1
5193,0,6,0,0,0,1,0,0,1,0,0,1
5194,8,8,2,1,1,2,2,1,3,0,1,2
5195,11,0,2,3,0,2,0,2,0,0,0,2
5196,1,11,1,0,3,1,0,0,2,0,0,1
5197,2,7,1,0,1,1,0,0,2,0,0,1
5198,9,5,2,2,0,2,2,3,0,0,1,2
5199,6,0,2,1,0,2,0,0,0,0,0,0
5200,0,11,1,0,3,1,1,1,2,1,0,2
5201,8,1,2,1,0,2,2,2,0,0,1,2
5202,4,9,1,0,2,2,1,2,1,1,0,2
5203,8,1,2,2,0,2,0,4,0,0,0,2
5204,0,11,1,0,3,1,0,0,3,0,0,1
5205,10,7,2,3,0,1,1,4,1,1,1,2
5206,11,1,2,2,0,2,2,2,0,0,1,2
5207,7,4,2,1,0,2,2,2,1,0,1,1
5208,7,7,1,0,2,2,2,4,0,0,2,2
5209,11,4,2,3,0,2,2,2,1,0,1,1
5210,11,6,2,4,0,1,2,1,2,0,2,1
5211,8,0,2,1,0,2,2,2,0,0,1,2
5212,7,9,1,1,3,1,2,2,2,0,2,1
5213,3,8,1,0,1,1,0,0,2,0,0,1
5214,8,1,2,2,0,2,0,2,1,0,0,2
5215,9,4,2,2,0,1,2,3,2,0,1,1
5216,8,3,2,1,0,2,0,3,0,0,0,2
5217,7,6,2,2,1,2,1,2,1,2,0,2
5218,10,3,2,3,0,2,2,1,2,0,2,1
5219,3,9,1,0,4,1,1,0,2,1,0,1
5220,7,10,1,1,4,1,1,1,4,1,1,1
5221,11,4,2,3,0,1,2,1,1,0,1,1
5222,10,4,2,4,0,2,1,3,2,2,0,1
5223,4,10,1,0,2,2,1,2,2,1,0,2
5224,4,9,2,1,1,1,1,2,2,1,0,2
5225,2,4,0,0,0,1,0,0,2,0,0,1
5226,0,11,1,0,3,1,0,0,3,0,0,1
5227,7,9,1,1,2,2,1,1,3,1,1,1
5228,5,0,2,1,0,2,0,1,0,0,0,2
5229,11,4,2,4,0,2,2,4,1,1,1,2
5230,5,10,1,0,2,1,1,0,3,1,0,1
5231,2,10,1,0,3,1,1,1,3,1,0,1
5232,5,9,1,0,2,2,2,2,2,0,1,1
5233,11,0,2,4,0,2,0,3,0,0,0,2
5234,0,7,0,0,0,1,0,0,2,0,0,1
5235,1,7,1,0,1,1,0,0,2,0,0,1
5236,1,9,1,0,1,1,0,1,2,0,0,2
5237,8,8,1,1,2,2,1,4,0,1,1,2
5238,9,5,2,2,0,1,2,2,1,0,1,1
